area_name ,Latitude,Longitude,area_catagory ,statute ,penalty,address,금연구역면적,금연구역범위상세,데이터기준일자
신사까치공원,37.5234437,127.0292203,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 597,993,시설전체,2017-11-17
신사개나리공원,37.5256178,127.0294286,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 신사동 609-2,991,시설전체,2017-11-17
압구정목련공원,37.5320389,127.0337512,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정 466,2072,시설전체,2017-11-17
압구정은행나무공원,37.5306729,127.0314313,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 압구정 459,2547,시설전체,2017-11-17
삼성목련공원,37.5184985,127.0539509,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 55-1,1641,시설전체,2017-11-17
삼성까치공원,37.5183075,127.0606196,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 85,1463,시설전체,2017-11-17
청담은행나무공원,37.5251376,127.0442417,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 94.4,1644,시설전체,2017-11-17
청담목련공원,37.5229625,127.0498309,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 청담동 51,1642,시설전체,2017-11-17
도곡까치공원,37.4833096,127.0450947,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 455,1794,시설전체,2017-11-17
대치청실아파트 소공원1,37.494199,127.0583614,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 633,3845,시설전체,2017-11-17
대치청실아파트 소공원2,37.494971,127.0609357,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 610,610,시설전체,2017-11-17
율현공원(근린공원),37.4881568,127.0855952,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 율현동 92-4 일원,157535,시설전체,2017-11-17
도곡목련공원,37.4848991,127.0443146,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 415-3,1709,시설전체,2017-11-17
역삼장미공원,37.4953104,127.0446004,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 780-25,1637,시설전체,2017-11-17
역삼까치공원,37.4972085,127.030726,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 824-10,987,시설전체,2017-11-17
역삼무궁화공원,37.4938191,127.0321969,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 830-23,992,시설전체,2017-11-17
역삼개나리공원,37.4975547,127.0362551,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 739-15,1635,시설전체,2017-11-17
역삼소나무공원,37.4909452,127.033686,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 836-21,987,시설전체,2017-11-17
역삼은행나무공원,37.505393,127.0311947,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 611,1647,시설전체,2017-11-17
대치목련공원,37.4997876,127.0581713,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 929-10,1649,시설전체,2017-11-17
대치까치공원,37.4969367,127.0591854,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 1014-4,992,시설전체,2017-11-17
대치은행나무공원,37.501633,127.0515319,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동 899-25,1619,시설전체,2017-11-17
개포까치공원,37.4836677,127.0608782,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 169-3,1690,시설전체,2017-11-17
개포공원,37.4852189,127.0716528,공원,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 190,4794,시설전체,2017-11-17
포이동마을마당,37.4727244,127.0518487,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 1168-7,554,시설전체,2017-11-17
삼성동마을마당,37.5128013,127.046693,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동111-140,202,시설전체,2017-11-17
대치동 마을마당,37.4925263,127.057411,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동650-2,324,시설전체,2017-11-17
싸리고개마을마당,37.4887649,127.0342636,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 도곡동 944-8,723,시설전체,2017-11-17
반고개마을마당,37.4692712,127.1073203,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 세곡동100-4외 1필지,836,시설전체,2017-11-17
대치동우리동네 숲,37.4994914,127.0610527,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 대치동979-1외 2필지,223,시설전체,2017-11-17
역삼 롯데 마을마당,37.4927895,127.0353212,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 835-69,465,시설전체,2017-11-17
배곶이 마을마당(상아아파트 앞),37.5128031,127.0534131,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성동 111-61,,시설전체,2017-11-17
개포동(구룡중) 마을마당,37.4831717,127.0599132,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 647,,시설전체,2017-11-17
개포동(개일초) 마을마당,37.4831717,127.0599132,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포동 647,,시설전체,2017-11-17
역삼동 마을마당(역삼동 공영주차장),37.4925507,127.0388536,마을마당,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 역삼동 795-25,,시설전체,2017-11-17
초록나라어린이집,37.5091184,127.0245829,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 강남대로124길 22 2층,,건축물경계로부터 10m까지,2017-11-17
세곡연두어린이집,37.474172,127.0950243,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 자곡로21,,건축물경계로부터 10m까지,2017-11-17
세곡푸르지오어린이집,37.4704781,127.0909543,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 자곡로21 LH 푸르지오아파트 단지내,,건축물경계로부터 10m까지,2017-11-17
수연어린이집,37.5124091,127.0455419,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 봉은사로59길 22,,건축물경계로부터 10m까지,2017-11-17
신한마리오어린이집,37.4994368,127.0398816,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 테헤란로 30길 27,,건축물경계로부터 10m까지,2017-11-17
예다솜어린이집,37.4692712,127.1073203,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 헌릉로571길 20,,건축물경계로부터 10m까지,2017-11-17
아이트라움어린이집,37.4937497,127.0830243,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로124길 13,,건축물경계로부터 10m까지,2017-11-17
단비어린이집,37.4778096,127.0581182,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 언주로6길 10,,건축물경계로부터 10m까지,2017-11-17
미래클어린이집,37.478368,127.0614839,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로 7 23동 108호,,건축물경계로부터 10m까지,2017-11-17
보명어린이집,37.478368,127.0614839,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로 7,,건축물경계로부터 10m까지,2017-11-17
늘푸른어린이집,37.4938131,127.0838796,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로128길 19,,건축물경계로부터 10m까지,2017-11-17
대청어린이집,37.490853,127.0835132,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 양재대로37길 19,,건축물경계로부터 10m까지,2017-11-17
빛나 어린이집,37.492615,127.0902134,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 양재대로55길10 121동 105호,,건축물경계로부터 10m까지,2017-11-17
아카데미어린이집,37.4937497,127.0830243,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 개포로124길 13,,건축물경계로부터 10m까지,2017-11-17
엄마손몬테소리어린이집,37.4913256,127.0822963,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 일원로5길 19,,건축물경계로부터 10m까지,2017-11-17
래미안도곡카운티어린이집,37.4939742,127.0471811,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 선릉로227 래미안도곡카운티아파트내,,건축물경계로부터 10m까지,2017-11-17
이레어린이집,37.5128026,127.042062,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 봉은사로 51길 42,,건축물경계로부터 10m까지,2017-11-17
조이 빅스맘 어린이집,37.4736938,127.0509411,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 논현로 6길 19,,건축물경계로부터 10m까지,2017-11-17
그림어린이집,37.4876572,127.0684907,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 삼성로14 개포동 주공아파트내,,건축물경계로부터 10m까지,2017-11-17
다솜어린이집,37.4890673,127.101008,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 광평로51길 27,,건축물경계로부터 10m까지,2017-11-17
동심에코비어린이집,37.4925325,127.0893074,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 양재대로 55길 10 수서아파트내,,건축물경계로부터 10m까지,2017-11-17
라온어린이집,37.466266,127.1167873,어린이집,서울특별시 강남구 금연환경 조성 및 간접흡연 피해방지 조례 제5조,100000,서울특별시 강남구 헌릉로20 강남LH1단지내,,건축물경계로부터 10m까지,2017-11-17
